city,state,zipcode,address,price,bedrooms,bathrooms,property_size (sqr ft)
CEDAR PARK,TX,78613,1601 MENTEER DR,558768.0,4,3.0,3026.0
CEDAR PARK,TX,78613,2013 TATTLER DR,652760.0,3,2.0,2614.0
CEDAR PARK,TX,78613,1809 CHULA VISTA DR,596814.0,3,2.0,2677.0
CEDAR PARK,TX,78613,1006 HORNE DR,515670.0,3,2.0,2204.0
CEDAR PARK,TX,78613,1016 HORNE DR,567786.0,3,2.0,2202.0
CEDAR PARK,TX,78613,1808 LION HEART DR,407934.0,3,2.0,2006.0
CEDAR PARK,TX,78613,2520 DURLSTON CT,853266.0,4,3.0,3579.0
CEDAR PARK,TX,78613,2010 EBBSFLEET DR,920453.0,5,4.0,4423.0
CEDAR PARK,TX,78613,1113 ROWLEY DR,714785.0,3,2.0,2754.0
CEDAR PARK,TX,78613,2905 HEATHMOUNT DR,637976.0,4,3.0,2790.0
CEDAR PARK,TX,78613,2908 CASHELL WOOD DR,713694.0,5,3.0,3363.0
CEDAR PARK,TX,78613,3002 BRIONA WOOD LN,592506.0,4,3.0,3085.0
CEDAR PARK,TX,78613,3106 CASTELLANO WAY,847226.0,4,3.0,4184.0
CEDAR PARK,TX,78613,3112 CASTELLANO WAY,906443.0,4,3.0,3743.0
CEDAR PARK,TX,78613,2200 HEATHER DR,402868.0,3,2.0,1898.0
CEDAR PARK,TX,78613,2204 BINDON DR,654292.0,3,2.0,2614.0
CEDAR PARK,TX,78613,3104 WELTON CLIFF DR,1387954.0,5,5.0,5725.0
CEDAR PARK,TX,78613,1704 PURPLE SAGE DR,720080.0,4,3.0,4138.0
CEDAR PARK,TX,78613,3115 ARGENTO PL,973417.0,6,4.0,4710.0
CEDAR PARK,TX,78613,3119 ARGENTO PL,828991.0,4,3.0,3781.0
CEDAR PARK,TX,78613,3119 FIORELLINO PL,811867.0,4,3.0,3809.0
CEDAR PARK,TX,78613,3120 ARGENTO PL,610710.0,4,3.0,2769.0
CEDAR PARK,TX,78613,1710 LION HEART DR,487212.0,3,2.0,1898.0
CEDAR PARK,TX,78613,1301 GREEN FIELD DR,538128.0,4,3.0,2861.0
CEDAR PARK,TX,78613,1025 HORNE DR,656100.0,4,2.0,3165.0
CEDAR PARK,TX,78613,3203 ARGENTO PL,843963.0,5,3.0,3975.0
CEDAR PARK,TX,78613,3205 ARGENTO PL,767796.0,4,3.0,2766.0
CEDAR PARK,TX,78613,601 BASIE BND,686566.0,3,2.0,2859.0
CEDAR PARK,TX,78613,2304 PIPIT CT,885404.0,4,3.0,4415.0
CEDAR PARK,TX,78613,3007 PEPPER GRASS TRL,414270.0,3,2.0,2180.0
CEDAR PARK,TX,78613,604 ARROWHEAD TRL,527407.0,4,3.0,3076.0
CEDAR PARK,TX,78613,2307 DARTFORD BND,731787.0,4,2.0,3191.0
CEDAR PARK,TX,78613,2310 NARROW VALLEY DR,640122.0,4,2.0,3293.0
CEDAR PARK,TX,78613,2311 DARTFORD BND,616105.0,3,2.0,2795.0
CEDAR PARK,TX,78613,817 ZAPPA DR,568593.0,3,2.0,2449.0
CEDAR PARK,TX,78613,1802 PURPLE SAGE DR,645174.0,4,3.0,3606.0
CEDAR PARK,TX,78613,2400 DANCIGER LN,662291.0,3,2.0,2876.0
CEDAR PARK,TX,78613,2400 DARTFORD BND,991610.0,6,4.0,4671.0
CEDAR PARK,TX,78613,2400 TEXAN DR,671413.0,4,2.0,3318.0
CEDAR PARK,TX,78613,2401 MELEKHIN BND,745439.0,4,3.0,4026.0
CEDAR PARK,TX,78613,1810 LION HEART DR,335341.0,3,2.0,1379.0
CEDAR PARK,TX,78613,1811 IRIS LN,417315.0,3,2.0,1596.0
CEDAR PARK,TX,78613,827 ZAPPA DR,793944.0,4,3.0,3469.0
CEDAR PARK,TX,78613,2402 MANCUSO BND,611712.0,3,2.0,2831.0
CEDAR PARK,TX,78613,2404 DARTFORD BND,919589.0,5,3.0,4220.0
CEDAR PARK,TX,78613,2404 MANCUSO BND,761000.0,4,2.0,3452.0
CEDAR PARK,TX,78613,13501 WAGON WAY,238090.0,4,2.0,2340.0
CEDAR PARK,TX,78613,841 ZAPPA DR,753917.0,4,2.0,3355.0
CEDAR PARK,TX,78613,2501 DURLSTON CT,900410.0,4,2.0,3968.0
CEDAR PARK,TX,78613,2502 ARMATRADING DR,918875.0,5,4.0,4179.0
CEDAR PARK,TX,78613,2502 GUARA DR,936418.0,5,2.0,4399.0
CEDAR PARK,TX,78613,2503 CAPARZO DR,927424.0,5,4.0,4406.0
CEDAR PARK,TX,78613,2503 DURLSTON CT,875289.0,4,2.0,3905.0
CEDAR PARK,TX,78613,2503 KINCLAVEN CT,621962.0,3,2.0,2786.0
CEDAR PARK,TX,78613,2503 POWDERHAM LN,590647.0,4,2.0,2614.0
CEDAR PARK,TX,78613,1401 BLACK CHERRY DR,314427.0,3,2.0,1142.0
CEDAR PARK,TX,78613,2504 BEN DORAN CT,510090.0,3,2.0,2068.0
CEDAR PARK,TX,78613,2504 GUARA DR,728974.0,4,2.0,3812.0
CEDAR PARK,TX,78613,2505 POWDERHAM LN,629594.0,4,2.0,2610.0
CEDAR PARK,TX,78613,2505 WANAKAH RIDGE DR,698250.0,3,2.0,3468.0
CEDAR PARK,TX,78613,2506 MANCUSO BND,722920.0,4,3.0,2798.0
CEDAR PARK,TX,78613,3415 CRYSTAL HILL DR,1027108.0,4,3.0,4130.0
CEDAR PARK,TX,78613,1102 LYNSENKO DR,1046726.0,4,3.0,4703.0
CEDAR PARK,TX,78613,2508 DARTFORD BND,948148.0,5,4.0,4637.0
CEDAR PARK,TX,78613,2508 KINCLAVEN CT,666156.0,4,3.0,2830.0
CEDAR PARK,TX,78613,1103 LYNSENKO DR,778279.0,4,2.0,3751.0
CEDAR PARK,TX,78613,1103 ROWLEY DR,973310.0,4,3.0,4126.0
CEDAR PARK,TX,78613,2515 DURLSTON CT,768777.0,4,2.0,3432.0
CEDAR PARK,TX,78613,2519 DURLSTON CT,646928.0,3,2.0,2575.0
CEDAR PARK,TX,78613,1106 ROWLEY DR,783403.0,3,2.0,2998.0
CEDAR PARK,TX,78613,1108 LYNSENKO DR,703575.0,4,2.0,3067.0
CEDAR PARK,TX,78613,1109 LYNSENKO DR,783307.0,4,2.0,3230.0
CEDAR PARK,TX,78613,2601 ROLLING PLAINS CT,1164388.0,4,3.0,3576.0
CEDAR PARK,TX,78613,2607 PASSION FLOWER,840795.0,4,3.0,3752.0
CEDAR PARK,TX,78613,2609 CORABELLA PL,745644.0,4,3.0,3438.0
CEDAR PARK,TX,78613,2609 ORSOBELLO PL,855861.0,4,3.0,3913.0
CEDAR PARK,TX,78613,2609 ROLLING PLAINS CT,894415.0,3,2.0,3692.0
CEDAR PARK,TX,78613,1117 ROWLEY DR,716436.0,4,2.0,3536.0
CEDAR PARK,TX,78613,2611 MORAY LN,918925.0,5,4.0,4067.0
CEDAR PARK,TX,78613,2702 LOVETT LN,676379.0,4,2.0,3201.0
CEDAR PARK,TX,78613,2704 COPFORD LN,1271445.0,5,4.0,5408.0
CEDAR PARK,TX,78613,2704 CORABELLA PL,725125.0,4,2.0,3014.0
CEDAR PARK,TX,78613,2704 GHOLSON DR,856449.0,4,4.0,4038.0
CEDAR PARK,TX,78613,2704 LOVETT LN,680702.0,4,2.0,2908.0
CEDAR PARK,TX,78613,2705 CULVER CLIFF LN,907578.0,4,3.0,4096.0
CEDAR PARK,TX,78613,2706 BRUBECK BND,600708.0,3,2.0,2329.0
CEDAR PARK,TX,78613,2706 ORO VIEJO CV,757324.0,4,3.0,3607.0
CEDAR PARK,TX,78613,2706 QUIET MOON TRL,985986.0,5,4.0,4440.0
CEDAR PARK,TX,78613,2707 CULVER CLIFF LN,899876.0,5,4.0,4083.0
CEDAR PARK,TX,78613,2709 CHECKER DR,747786.0,4,2.0,2958.0
CEDAR PARK,TX,78613,2709 GRAND OAKS LOOP,934895.0,4,3.0,4285.0
CEDAR PARK,TX,78613,2711 BRUBECK BND,668330.0,4,2.0,3184.0
CEDAR PARK,TX,78613,2712 CHECKER DR,675368.0,4,2.0,3200.0
CEDAR PARK,TX,78613,2712 LOTHIAN DR,1048228.0,4,3.0,4363.0
CEDAR PARK,TX,78613,2713 GRAND OAKS LOOP,683570.0,4,3.0,2462.0
CEDAR PARK,TX,78613,2715 GHOLSON DR,1008007.0,5,4.0,4581.0
CEDAR PARK,TX,78613,2719 CHECKER DR,537115.0,3,2.0,2089.0
CEDAR PARK,TX,78613,2719 GRAND OAKS LOOP,745375.0,4,3.0,2398.0
CEDAR PARK,TX,78613,2738 GRAND OAKS LOOP,848974.0,4,3.0,3754.0
CEDAR PARK,TX,78613,1008 WALSH HILL TRL,718311.0,4,4.0,3507.0
CEDAR PARK,TX,78613,1010 WALSH HILL TRL,756021.0,4,4.0,3776.0
CEDAR PARK,TX,78613,4524 THREE ARROWS CT,746817.0,5,4.0,3687.0
CEDAR PARK,TX,78613,900 WALSH HILL TRL,666215.0,3,3.0,2926.0
CEDAR PARK,TX,78613,900 WILLIAMS WAY,763226.0,5,4.0,3947.0
CEDAR PARK,TX,78613,920 TIMBER TRL,339814.0,3,2.0,1550.0
CEDAR PARK,TX,78613,726 EDWARDS WALK DR,709407.0,4,4.0,3411.0
CEDAR PARK,TX,78613,1503 WARREN CV,506972.0,4,3.0,2311.0
CEDAR PARK,TX,78613,1504 MENTEER DR,596253.0,4,3.0,3713.0
CEDAR PARK,TX,78613,1509 SPIDERLILY VW,349005.0,3,2.0,1712.0
CEDAR PARK,TX,78613,2021 TATTLER DR,639871.0,3,2.0,2574.0
CEDAR PARK,TX,78613,2801 WELTON CLIFF DR,1023875.0,5,3.0,3867.0
CEDAR PARK,TX,78613,2803 CHECKER DR,729614.0,4,2.0,3165.0
CEDAR PARK,TX,78613,2803 RAMBLER VALLEY DR,973316.0,5,4.0,4442.0
CEDAR PARK,TX,78613,2805 CHECKER DR,613002.0,3,2.0,2514.0
CEDAR PARK,TX,78613,2805 LOTHIAN DR,793836.0,4,3.0,3954.0
CEDAR PARK,TX,78613,2807 RAMBLER VALLEY DR,868037.0,5,4.0,4124.0
CEDAR PARK,TX,78613,2810 RAMBLER VALLEY DR,932250.0,5,4.0,4394.0
CEDAR PARK,TX,78613,2810 WELTON CLIFF DR,1074323.0,4,3.0,3555.0
CEDAR PARK,TX,78613,2820 CHECKER DR,559638.0,3,2.0,2093.0
CEDAR PARK,TX,78613,1606 PURPLE SAGE DR,834491.0,3,4.0,3773.0
CEDAR PARK,TX,78613,1616 FALL CREEK DR,535310.0,4,3.0,2676.0
CEDAR PARK,TX,78613,1618 JUNIPER RIDGE LOOP,465404.0,4,3.0,2152.0
CEDAR PARK,TX,78613,2904 BRIONA WOOD LN,569169.0,5,3.0,3530.0
CEDAR PARK,TX,78613,2908 ALLERFORD CT,1141296.0,4,4.0,4835.0
CEDAR PARK,TX,78613,3000 HEATHMOUNT DR,679410.0,4,3.0,3012.0
CEDAR PARK,TX,78613,2900 ETTA JAMES CV,880887.0,4,3.0,3778.0
CEDAR PARK,TX,78613,3116 CASTELLANO WAY,805203.0,3,3.0,3439.0
CEDAR PARK,TX,78613,1234 RED RANCH CIR,510891.0,4,3.0,3223.0
CEDAR PARK,TX,78613,3001 APPENNINI WAY,720000.0,4,2.0,3274.0
CEDAR PARK,TX,78613,2904 APPENNINI CV,1298676.0,4,3.0,5830.0
CEDAR PARK,TX,78613,3004 WELTON CLIFF DR,1031016.0,4,3.0,3606.0
CEDAR PARK,TX,78613,2207 BINDON DR,927752.0,5,3.0,4153.0
CEDAR PARK,TX,78613,3007 WELTON CLIFF DR,1255001.0,5,4.0,5822.0
CEDAR PARK,TX,78613,3009 BIRCH DR,331732.0,3,2.0,1287.0
CEDAR PARK,TX,78613,3010 HEATHMOUNT DR,649770.0,4,2.0,2969.0
CEDAR PARK,TX,78613,3013 LOMBARDI WAY,1106137.0,5,3.0,5482.0
CEDAR PARK,TX,78613,1010 RED BIRD DR,412003.0,3,3.0,1627.0
CEDAR PARK,TX,78613,1711 BUTTERCUP CREEK BLVD,604204.0,5,4.0,2983.0
CEDAR PARK,TX,78613,1714 PASEO CORTO DR,951652.0,5,4.0,4438.0
CEDAR PARK,TX,78613,1300 RED RANCH CV,497635.0,4,3.0,2853.0
CEDAR PARK,TX,78613,1022 HORNE DR,536468.0,4,2.0,2329.0
CEDAR PARK,TX,78613,2301 DARTFORD BND,642534.0,3,2.0,2795.0
CEDAR PARK,TX,78613,2306 ALDWORTH DR,1050491.0,5,3.0,4351.0
CEDAR PARK,TX,78613,3102 CASHELL WOOD DR,784670.0,4,3.0,3677.0
CEDAR PARK,TX,78613,3103 APPENNINI WAY,1081493.0,4,3.0,4754.0
CEDAR PARK,TX,78613,2313 BIRCHINGTON DR,1175882.0,6,4.0,5236.0
CEDAR PARK,TX,78613,3104 PEPPER GRASS TRL,390116.0,3,2.0,1911.0
CEDAR PARK,TX,78613,3105 WELTON CLIFF DR,2168868.0,4,5.0,7449.0
CEDAR PARK,TX,78613,3108 CASHELL WOOD DR,763767.0,4,6.0,3422.0
CEDAR PARK,TX,78613,3109 ARGENTO PL,916598.0,6,4.0,4440.0
CEDAR PARK,TX,78613,2318 NARROW VALLEY DR,661806.0,3,2.0,2930.0
CEDAR PARK,TX,78613,13101 RUNNING DOE LN,745787.0,5,4.0,3964.0
CEDAR PARK,TX,78613,1801 CHULA VISTA DR,715319.0,4,2.0,3433.0
CEDAR PARK,TX,78613,3110 FIORELLINO PL,830430.0,4,3.0,3810.0
CEDAR PARK,TX,78613,3114 CASTELLANO WAY,999962.0,4,3.0,5093.0
CEDAR PARK,TX,78613,3117 ARGENTO PL,714558.0,4,2.0,3328.0
CEDAR PARK,TX,78613,1804 LION HEART DR,399855.0,3,2.0,1876.0
CEDAR PARK,TX,78613,3120 CASTELLANO WAY,1067935.0,5,4.0,4842.0
CEDAR PARK,TX,78613,3122 CASTELLANO WAY,966480.0,4,3.0,3871.0
CEDAR PARK,TX,78613,3122 FIORELLINO PL,798872.0,4,3.0,3564.0
CEDAR PARK,TX,78613,3124 ARGENTO PL,756690.0,4,3.0,3569.0
CEDAR PARK,TX,78613,13213 RUNNING DOE LN,789395.0,4,2.0,3345.0
DEL VALLE,TX,78617,12521 CAMPANA DR,334233.0,3,2.0,1800.0
DEL VALLE,TX,78617,11828 CHAMBERS PEAK CV,215785.0,3,1.0,1376.0
DEL VALLE,TX,78617,12508 MEXICANA CV,342367.0,3,2.0,2068.0
DEL VALLE,TX,78617,11805 CHAMBERS PEAK CV,325376.0,4,2.0,2387.0
DEL VALLE,TX,78617,13308 VIZQUEL LOOP,375775.0,4,2.0,2946.0
DEL VALLE,TX,78617,13608 COOMES DR,301150.0,4,2.0,2154.0
DEL VALLE,TX,78617,13020 LOFTON CLIFF DR,358683.0,3,2.0,2860.0
DEL VALLE,TX,78617,12808 QUIRIN DR,368042.0,3,2.0,2910.0
DEL VALLE,TX,78617,7229 PROUD PANDA DR,342163.0,4,2.0,1892.0
DEL VALLE,TX,78617,13309 COOMES DR,341469.0,3,2.0,2174.0
DEL VALLE,TX,78617,13204 DEARBONNE DR,364106.0,4,2.0,3422.0
DEL VALLE,TX,78617,13113 VIZQUEL LOOP,372583.0,4,2.0,3088.0
DEL VALLE,TX,78617,11912 PLAINS VALLEY DR,308685.0,4,2.0,2387.0
DEL VALLE,TX,78617,13001 LOFTON CLIFF DR,378557.0,4,2.0,3088.0
DEL VALLE,TX,78617,5721 WAR ADMIRAL DR,343108.0,4,2.0,2504.0
DEL VALLE,TX,78617,12813 RANFT CV,333018.0,3,2.0,2106.0
DEL VALLE,TX,78617,12716 QUIRIN DR,336594.0,3,2.0,2325.0
DEL VALLE,TX,78617,12324 LA GUARDIA LN,262654.0,3,1.0,1321.0
DEL VALLE,TX,78617,6705 SAVANNA CANYON DR,305163.0,4,2.0,2387.0
DEL VALLE,TX,78617,6721 SAVANNA CANYON DR,218108.0,3,1.0,1376.0
DEL VALLE,TX,78617,7224 PROUD PANDA DR,333888.0,3,2.0,1850.0
DEL VALLE,TX,78617,6700 CAMPINA XING,257482.0,3,2.0,1674.0
DEL VALLE,TX,78617,18300 RIVER TIMBER DR,350000.0,1,1.0,2724.0
DEL VALLE,TX,78617,5208 DIWA CV,369066.0,4,2.0,2780.0
DEL VALLE,TX,78617,13332 THOME VALLEY DR,393525.0,4,2.0,3090.0
DEL VALLE,TX,78617,1404 CITATION CIR,762815.0,3,1.0,3130.0
DEL VALLE,TX,78617,7233 GREAT PANDA CV,377833.0,3,2.0,2413.0
DEL VALLE,TX,78617,11824 SAVANNA CANYON CT,291594.0,3,2.0,2026.0
DEL VALLE,TX,78617,11605 RAILTON DR,261831.0,2,1.0,1212.0
DEL VALLE,TX,78617,11901 STONEY MEADOW DR,328323.0,4,2.0,2387.0
DEL VALLE,TX,78617,7709 TIMBER HILLS DR,674637.0,4,2.0,2234.0
DEL VALLE,TX,78617,12540 CAMPANA DR,345361.0,4,2.0,2068.0
DEL VALLE,TX,78617,6709 CAMPINA XING,258150.0,3,2.0,1674.0
DEL VALLE,TX,78617,6801 CAMPINA XING,258150.0,3,2.0,1674.0
DEL VALLE,TX,78617,12721 SKY HARBOR DR,347320.0,4,2.0,1846.0
DEL VALLE,TX,78617,13513 SEA BISCUIT DR,331426.0,3,2.0,2496.0
DEL VALLE,TX,78617,14709 REYNERO LN,240627.0,3,2.0,1803.0
DEL VALLE,TX,78617,2741 CITATION DR,500305.0,2,1.0,2123.0
DEL VALLE,TX,78617,12013 STONEY MEADOW DR,376776.0,4,3.0,2702.0
DEL VALLE,TX,78617,5237 MATHRA DR,371205.0,3,2.0,2780.0
DEL VALLE,TX,78617,6604 PLAINS CREST DR,335690.0,4,2.0,2387.0
DEL VALLE,TX,78617,6600 PLAINS CREST DR,332153.0,4,3.0,2702.0
DEL VALLE,TX,78617,4017 HOUSTON LN,369957.0,3,2.0,1320.0
DEL VALLE,TX,78617,11612 MAYBACH DR,289008.0,3,2.0,1570.0
DEL VALLE,TX,78617,13508 COOMES DR,289917.0,4,2.0,1748.0
DEL VALLE,TX,78617,13121 DEARBONNE DR,319812.0,3,2.0,2780.0
DEL VALLE,TX,78617,13116 DEARBONNE DR,354510.0,3,3.0,2780.0
DEL VALLE,TX,78617,7207 KELLNER CV,285166.0,3,2.0,1535.0
DEL VALLE,TX,78617,11720 MORNING VIEW DR,275420.0,3,2.0,1648.0
DEL VALLE,TX,78617,14415 JACOBSON RD,277100.0,3,2.0,1668.0
DEL VALLE,TX,78617,13205 THOME VALLEY DR,405410.0,5,2.0,2916.0
DEL VALLE,TX,78617,6713 PANDA ROYLE DR,324589.0,4,3.0,2702.0
DEL VALLE,TX,78617,5525 WAR ADMIRAL DR,278888.0,3,2.0,1939.0
DEL VALLE,TX,78617,7213 APPERSON ST,291553.0,3,2.0,1370.0
DEL VALLE,TX,78617,11733 MAYBACH DR,338497.0,3,2.0,1518.0
DEL VALLE,TX,78617,12616 SKY HARBOR DR,347997.0,4,2.0,1846.0
DEL VALLE,TX,78617,5624 MAN O WAR STRETCH DR,314979.0,3,2.0,1731.0
DEL VALLE,TX,78617,12905 PERCONTE DR,295600.0,3,2.0,1839.0
DEL VALLE,TX,78617,5800 WELSH WAY,331670.0,3,2.0,1839.0
DEL VALLE,TX,78617,5717 WELSH WAY,299709.0,3,2.0,1760.0
DEL VALLE,TX,78617,12924 NOCHE CLARA DR,442126.0,4,2.0,3073.0
DEL VALLE,TX,78617,12929 NOCHE CLARA DR,377147.0,3,2.0,2512.0
DEL VALLE,TX,78617,13101 NOCHE CLARA DR,336240.0,3,2.0,2104.0
DEL VALLE,TX,78617,13105 NOCHE CLARA DR,438778.0,4,2.0,3014.0
DEL VALLE,TX,78617,13036 BUENOS AIRES PKWY,426703.0,3,2.0,2324.0
DEL VALLE,TX,78617,6728 PLAINS CREST DR,267147.0,3,2.0,1674.0
DEL VALLE,TX,78617,15605 FAGERQUIST RD,406888.0,3,1.0,1260.0
DEL VALLE,TX,78617,3616 VICTORINE LN APT 2,576845.0,3,2.0,1780.0
DEL VALLE,TX,78617,12800 PALOMA BLANCA WAY,388294.0,3,2.0,2182.0
DEL VALLE,TX,78617,13100 NOCHE CLARA DR,440044.0,3,2.0,3014.0
DEL VALLE,TX,78617,12404 CIELO GRANDE ST,292430.0,3,2.0,1609.0
DEL VALLE,TX,78617,12705 SKY HARBOR DR,328763.0,4,2.0,2560.0
DEL VALLE,TX,78617,12520 CAMPANA DR,319372.0,3,2.0,2256.0
DEL VALLE,TX,78617,8729 LINDEN RD,296435.0,3,2.0,3053.0
DEL VALLE,TX,78617,5013 LEXINGTON MEADOW LN,427236.0,4,2.0,2637.0
DEL VALLE,TX,78617,5020 LEXINGTON MEADOW LN,382557.0,3,2.0,2021.0
DEL VALLE,TX,78617,5040 IRVINE LN,411662.0,4,2.0,2555.0
DEL VALLE,TX,78617,12420 SKY HARBOR DR,278932.0,4,2.0,1846.0
DEL VALLE,TX,78617,5624 SUNDAY SILENCE DR,275207.0,3,2.0,1731.0
DEL VALLE,TX,78617,5628 SUNDAY SILENCE DR,292303.0,3,2.0,1563.0
DEL VALLE,TX,78617,12509 SKY HARBOR DR,301610.0,3,2.0,1637.0
DEL VALLE,TX,78617,12528 SKY HARBOR DR,243460.0,3,2.0,1479.0
DEL VALLE,TX,78617,12537 LA PAZ LN,386263.0,4,2.0,2560.0
DEL VALLE,TX,78617,13809 HOKANSON RD,162545.0,3,2.0,1112.0
DEL VALLE,TX,78617,5000 LEXINGTON MEADOW LN,461289.0,4,2.0,3382.0
DEL VALLE,TX,78617,5001 LEXINGTON MEADOW LN,367076.0,3,2.0,2002.0
DEL VALLE,TX,78617,5004 LEXINGTON MEADOW LN,340383.0,3,2.0,1736.0
DEL VALLE,TX,78617,5005 IRVINE LN,457308.0,4,2.0,2976.0
DEL VALLE,TX,78617,5005 LEXINGTON MEADOW LN,423918.0,4,2.0,2234.0
DEL VALLE,TX,78617,5008 IRVINE LN,348991.0,3,2.0,2054.0
DEL VALLE,TX,78617,5008 LEXINGTON MEADOW LN,384906.0,3,2.0,1996.0
DEL VALLE,TX,78617,5009 LEXINGTON MEADOW LN,472951.0,4,2.0,2962.0
DEL VALLE,TX,78617,5012 LEXINGTON MEADOW LN,446627.0,4,2.0,3444.0
DEL VALLE,TX,78617,5016 LEXINGTON MEADOW LN,441880.0,4,2.0,3382.0
DEL VALLE,TX,78617,5017 IRVINE LN,416876.0,4,2.0,2483.0
DEL VALLE,TX,78617,5017 LEXINGTON MEADOW LN,434026.0,4,2.0,2385.0
DEL VALLE,TX,78617,5021 IRVINE LN,420899.0,5,2.0,3356.0
DEL VALLE,TX,78617,5021 LEXINGTON MEADOW LN,442865.0,4,2.0,2649.0
DEL VALLE,TX,78617,5024 IRVINE LN,271965.0,3,1.0,1442.0
DEL VALLE,TX,78617,5024 LEXINGTON MEADOW LN,436590.0,3,2.0,2374.0
DEL VALLE,TX,78617,5025 LEXINGTON MEADOW LN,384906.0,3,2.0,1996.0
DEL VALLE,TX,78617,5028 IRVINE LN,393215.0,3,2.0,1951.0
DEL VALLE,TX,78617,5028 LEXINGTON MEADOW LN,448264.0,4,2.0,3444.0
DEL VALLE,TX,78617,5029 LEXINGTON MEADOW LN,423700.0,4,2.0,2234.0
DEL VALLE,TX,78617,5032 IRVINE LN,474143.0,4,2.0,2942.0
DEL VALLE,TX,78617,5033 LEXINGTON MEADOW LN,369194.0,3,2.0,2002.0
DEL VALLE,TX,78617,5036 IRVINE LN,443271.0,4,2.0,3382.0
DEL VALLE,TX,78617,5037 LEXINGTON MEADOW LN,396893.0,4,2.0,2354.0
DEL VALLE,TX,78617,5040 LEXINGTON MEADOW LN,435741.0,4,2.0,2961.0
DEL VALLE,TX,78617,5041 LEXINGTON MEADOW LN,453499.0,4,2.0,3382.0
DEL VALLE,TX,78617,5044 IRVINE LN,451804.0,4,2.0,3390.0
DEL VALLE,TX,78617,5516 THUNDER GULCH DR,317744.0,3,2.0,2009.0
DEL VALLE,TX,78617,15209 JACOBSON RD BLDG B,464082.0,4,1.0,3012.0
DEL VALLE,TX,78617,2914 ELLON RD,90338.0,5,2.0,1170.0
DEL VALLE,TX,78617,5333 MATHRA DR,326225.0,4,2.0,2133.0
DEL VALLE,TX,78617,5404 TESSA CV,290718.0,3,2.0,1563.0
DEL VALLE,TX,78617,13612 ALYSHEBA DR,277535.0,3,2.0,1750.0
DEL VALLE,TX,78617,16505 FAGERQUIST RD,458569.0,3,2.0,2368.0
DEL VALLE,TX,78617,16612 JACOBSON RD,2064520.0,3,1.0,2652.0
DEL VALLE,TX,78617,16912 HIGH NOON,599435.0,3,2.0,2620.0
DEL VALLE,TX,78617,12804 BUENOS AIRES PKWY,324485.0,4,2.0,1830.0
DEL VALLE,TX,78617,11613 MORNING VIEW DR,386235.0,3,2.0,2106.0
DEL VALLE,TX,78617,2000 MAN O WAR DR,517105.0,3,2.0,824.0
DEL VALLE,TX,78617,14601 FM 812 RD,331804.0,4,3.0,3770.0
DEL VALLE,TX,78617,14608 PEARCE LN,394270.0,3,2.0,1680.0
DEL VALLE,TX,78617,152 HEADQUARTERS RD,264871.0,3,1.0,1108.0
DEL VALLE,TX,78617,5601 WAR ADMIRAL DR,245179.0,2,2.0,1337.0
DEL VALLE,TX,78617,13221 SEA BISCUIT DR,272499.0,3,2.0,1563.0
DEL VALLE,TX,78617,13321 SEA BISCUIT DR,288921.0,3,2.0,1939.0
DEL VALLE,TX,78617,13341 THOME VALLEY DR,309146.0,3,2.0,1939.0
DEL VALLE,TX,78617,13416 ALYSHEBA DR,280646.0,4,2.0,1860.0
DEL VALLE,TX,78617,186 LAKEVIEW DR,287109.0,2,1.0,2479.0
DEL VALLE,TX,78617,4700 PIMLICO DR,43198.0,2,1.0,1312.0
DEL VALLE,TX,78617,7309 IWANNA DR,368851.0,3,2.0,1946.0
DEL VALLE,TX,78617,7908 LINDEN RD,477859.0,3,2.0,1988.0
DEL VALLE,TX,78617,16615 FAGERQUIST RD,556364.0,3,2.0,2560.0
DEL VALLE,TX,78617,17001 HAYRIDE CIR,608982.0,3,2.0,3771.0
DEL VALLE,TX,78617,13109 LOFTON CLIFF DR,339000.0,3,2.0,2325.0
DEL VALLE,TX,78617,13309 VIZQUEL LOOP,381110.0,4,2.0,3076.0
DEL VALLE,TX,78617,13600 ALYSHEBA DR,293041.0,3,2.0,1826.0
DEL VALLE,TX,78617,13605 ALYSHEBA DR,313073.0,4,1.0,1923.0
DEL VALLE,TX,78617,14904 ZURICK DR,314845.0,3,3.0,2924.0
DEL VALLE,TX,78617,5324 MATHRA DR,334791.0,3,2.0,2588.0
DEL VALLE,TX,78617,5341 MATHRA DR,381583.0,4,2.0,3088.0
DEL VALLE,TX,78617,11508 TICKFORD DR,330065.0,3,2.0,1832.0
DEL VALLE,TX,78617,12021 FOLEY DR,328342.0,3,2.0,1848.0
DEL VALLE,TX,78617,12717 QUIRIN DR,369102.0,3,2.0,2780.0
DEL VALLE,TX,78617,8905 LINDEN RD,261870.0,4,2.0,2904.0
DEL VALLE,TX,78617,11525 TICKFORD DR,318689.0,3,2.0,1730.0
DEL VALLE,TX,78617,14802 ZURICK DR,149169.0,4,2.0,2240.0
DEL VALLE,TX,78617,7243 WARDMAN DR,381027.0,4,2.0,1820.0
DEL VALLE,TX,78617,12521 SKY HARBOR DR,390548.0,3,2.0,2256.0
DEL VALLE,TX,78617,6000 ARNHEM,429006.0,4,3.0,2857.0
DEL VALLE,TX,78617,5712 ALOMAR CV,358849.0,3,2.0,2101.0
DEL VALLE,TX,78617,16219 GREENWOOD DR,627711.0,3,2.0,4011.0
